"1281","Pet Supplies",,,,,,,"1281","1281"
"177801","Pet Supplies","Backyard Poultry Supplies",,,,,,"177801","1281"
"20734","Pet Supplies","Bird Supplies",,,,,,"20734","1281"
"46289","Pet Supplies","Bird Supplies","Cages",,,,,"46289","20734"
"116360","Pet Supplies","Bird Supplies","Cage Stands",,,,,"116360","20734"
"46290","Pet Supplies","Bird Supplies","Feeders",,,,,"46290","20734"
"116494","Pet Supplies","Bird Supplies","Food & Treats",,,,,"116494","20734"
"46292","Pet Supplies","Bird Supplies","Incubators",,,,,"46292","20734"
"46291","Pet Supplies","Bird Supplies","Perches",,,,,"46291","20734"
"20736","Pet Supplies","Bird Supplies","Toys",,,,,"20736","20734"
"3211","Pet Supplies","Bird Supplies","Other",,,,,"3211","20734"
"20737","Pet Supplies","Cat Supplies",,,,,,"20737","1281"
"66762","Pet Supplies","Cat Supplies","Beds",,,,,"66762","20737"
"116361","Pet Supplies","Cat Supplies","Behavior Training",,,,,"116361","20737"
"116362","Pet Supplies","Cat Supplies","Carriers & Crates",,,,,"116362","20737"
"63073","Pet Supplies","Cat Supplies","Cat Food",,,,,"63073","20737"
"177785","Pet Supplies","Cat Supplies","Cat Grass & Loose Catnip",,,,,"177785","20737"
"117422","Pet Supplies","Cat Supplies","Cat Lover Products",,,,,"117422","20737"
"63071","Pet Supplies","Cat Supplies","Cat Treats",,,,,"63071","20737"
"168139","Pet Supplies","Cat Supplies","Clothing",,,,,"168139","20737"
"66763","Pet Supplies","Cat Supplies","Collars & Tags",,,,,"66763","20737"
"177784","Pet Supplies","Cat Supplies","Dishes, Feeders & Fountains",,,,,"177784","20737"
"117421","Pet Supplies","Cat Supplies","Doors & Flaps",,,,,"117421","20737"
"20738","Pet Supplies","Cat Supplies","Flea & Tick Remedies",,,,,"20738","20737"
"20740","Pet Supplies","Cat Supplies","Furniture & Scratchers",,,,,"20740","20737"
"177786","Pet Supplies","Cat Supplies","Grooming",,,,,"177786","20737"
"149050","Pet Supplies","Cat Supplies","Harnesses & Leashes",,,,,"149050","20737"
"177787","Pet Supplies","Cat Supplies","Health Care",,,,,"177787","20737"
"116363","Pet Supplies","Cat Supplies","Litter",,,,,"116363","20737"
"100411","Pet Supplies","Cat Supplies","Litter Boxes",,,,,"100411","20737"
"134790","Pet Supplies","Cat Supplies","Pheromone Sprays & Plug-Ins",,,,,"134790","20737"
"20741","Pet Supplies","Cat Supplies","Toys",,,,,"20741","20737"
"1284","Pet Supplies","Cat Supplies","Other",,,,,"1284","20737"
"20742","Pet Supplies","Dog Supplies",,,,,,"20742","1281"
"20744","Pet Supplies","Dog Supplies","Beds",,,,,"20744","20742"
"46453","Pet Supplies","Dog Supplies","Bike Baskets & Trailers",,,,,"46453","20742"
"116377","Pet Supplies","Dog Supplies","Blankets",,,,,"116377","20742"
"121851","Pet Supplies","Dog Supplies","Cages & Crates",,,,,"121851","20742"
"177788","Pet Supplies","Dog Supplies","Carriers & Totes",,,,,"177788","20742"
"46454","Pet Supplies","Dog Supplies","Car Seats & Barriers",,,,,"46454","20742"
"117426","Pet Supplies","Dog Supplies","Car Seat Covers",,,,,"117426","20742"
"177796","Pet Supplies","Dog Supplies","Clothing & Shoes",,,,,"177796","20742"
"63057","Pet Supplies","Dog Supplies","Collars",,,,,"63057","20742"
"52352","Pet Supplies","Dog Supplies","Costumes",,,,,"52352","20742"
"116373","Pet Supplies","Dog Supplies","Diapers & Belly Bands",,,,,"116373","20742"
"177789","Pet Supplies","Dog Supplies","Dishes, Feeders & Fountains",,,,,"177789","20742"
"77664","Pet Supplies","Dog Supplies","Dog Chews & Treats",,,,,"77664","20742"
"66780","Pet Supplies","Dog Supplies","Dog Food",,,,,"66780","20742"
"108884","Pet Supplies","Dog Supplies","Dog Houses",,,,,"108884","20742"
"116378","Pet Supplies","Dog Supplies","Dog Lover Products",,,,,"116378","20742"
"116379","Pet Supplies","Dog Supplies","Doors & Flaps",,,,,"116379","20742"
"20748","Pet Supplies","Dog Supplies","Fences & Exercise Pens",,,,,"20748","20742"
"20749","Pet Supplies","Dog Supplies","Flea & Tick Remedies",,,,,"20749","20742"
"177792","Pet Supplies","Dog Supplies","Grooming",,,,,"177792","20742"
"46305","Pet Supplies","Dog Supplies","Grooming","Brushes, Combs & Rakes",,,,"46305","177792"
"177793","Pet Supplies","Dog Supplies","Grooming","Claw Care",,,,"177793","177792"
"146240","Pet Supplies","Dog Supplies","Grooming","Dryers",,,,"146240","177792"
"146241","Pet Supplies","Dog Supplies","Grooming","Grooming Tables",,,,"146241","177792"
"46304","Pet Supplies","Dog Supplies","Grooming","Scissors & Fur Clippers",,,,"46304","177792"
"149019","Pet Supplies","Dog Supplies","Grooming","Shampooing & Washing",,,,"149019","177792"
"177794","Pet Supplies","Dog Supplies","Grooming","Other",,,,"177794","177792"
"66783","Pet Supplies","Dog Supplies","Harnesses",,,,,"66783","20742"
"134752","Pet Supplies","Dog Supplies","Health Care",,,,,"134752","20742"
"146242","Pet Supplies","Dog Supplies","Health Care","Ear Care",,,,"146242","134752"
"134792","Pet Supplies","Dog Supplies","Health Care","Eye Care",,,,"134792","134752"
"116394","Pet Supplies","Dog Supplies","Health Care","Oral Hygiene",,,,"116394","134752"
"134791","Pet Supplies","Dog Supplies","Health Care","Skin & Coat Care",,,,"134791","134752"
"134754","Pet Supplies","Dog Supplies","Health Care","Vitamins & Supplements",,,,"134754","134752"
"117432","Pet Supplies","Dog Supplies","Health Care","Wormer Products",,,,"117432","134752"
"134753","Pet Supplies","Dog Supplies","Health Care","Other",,,,"134753","134752"
"146247","Pet Supplies","Dog Supplies","Leashes & Head Collars",,,,,"146247","20742"
"134755","Pet Supplies","Dog Supplies","Odor & Stain Removal",,,,,"134755","20742"
"116392","Pet Supplies","Dog Supplies","Pooper Scoopers & Bags",,,,,"116392","20742"
"116389","Pet Supplies","Dog Supplies","Ramps & Stairs",,,,,"116389","20742"
"117427","Pet Supplies","Dog Supplies","Safety Vests & Life Preservers",,,,,"117427","20742"
"46299","Pet Supplies","Dog Supplies","Signs & Plaques",,,,,"46299","20742"
"116380","Pet Supplies","Dog Supplies","Strollers",,,,,"116380","20742"
"116376","Pet Supplies","Dog Supplies","Sunglasses & Goggles",,,,,"116376","20742"
"177790","Pet Supplies","Dog Supplies","Tags & Charms",,,,,"177790","20742"
"177791","Pet Supplies","Dog Supplies","Toys",,,,,"177791","20742"
"116381","Pet Supplies","Dog Supplies","Training & Obedience",,,,,"116381","20742"
"116383","Pet Supplies","Dog Supplies","Training & Obedience","Agility Training",,,,"116383","116381"
"66774","Pet Supplies","Dog Supplies","Training & Obedience","Bark Collars",,,,"66774","116381"
"177795","Pet Supplies","Dog Supplies","Training & Obedience","Bite Sleeves & Bite Suits",,,,"177795","116381"
"100404","Pet Supplies","Dog Supplies","Training & Obedience","Clickers",,,,"100404","116381"
"116388","Pet Supplies","Dog Supplies","Training & Obedience","Electronic Fences",,,,"116388","116381"
"146243","Pet Supplies","Dog Supplies","Training & Obedience","House Training Pads",,,,"146243","116381"
"66784","Pet Supplies","Dog Supplies","Training & Obedience","Muzzles",,,,"66784","116381"
"146244","Pet Supplies","Dog Supplies","Training & Obedience","Sonic Trainers",,,,"146244","116381"
"149047","Pet Supplies","Dog Supplies","Training & Obedience","Training Dummies",,,,"149047","116381"
"116387","Pet Supplies","Dog Supplies","Training & Obedience","Training Videos & Books",,,,"116387","116381"
"149048","Pet Supplies","Dog Supplies","Training & Obedience","Treat Bags",,,,"149048","116381"
"116384","Pet Supplies","Dog Supplies","Training & Obedience","Whistles",,,,"116384","116381"
"146245","Pet Supplies","Dog Supplies","Training & Obedience","Other",,,,"146245","116381"
"134793","Pet Supplies","Dog Supplies","Whelping Supplies",,,,,"134793","20742"
"11286","Pet Supplies","Dog Supplies","Other",,,,,"11286","20742"
"20754","Pet Supplies","Fish & Aquariums",,,,,,"20754","1281"
"100355","Pet Supplies","Fish & Aquariums","Air Stones",,,,,"100355","20754"
"20755","Pet Supplies","Fish & Aquariums","Aquariums & Tanks",,,,,"20755","20754"
"148983","Pet Supplies","Fish & Aquariums","Cleaning & Maintenance",,,,,"148983","20754"
"100345","Pet Supplies","Fish & Aquariums","CO2 Equipment",,,,,"100345","20754"
"177797","Pet Supplies","Fish & Aquariums","Coral & Live Rock",,,,,"177797","20754"
"66789","Pet Supplies","Fish & Aquariums","Decorations",,,,,"66789","20754"
"63034","Pet Supplies","Fish & Aquariums","Feeders",,,,,"63034","20754"
"46310","Pet Supplies","Fish & Aquariums","Filters",,,,,"46310","20754"
"126476","Pet Supplies","Fish & Aquariums","Filter Media & Accessories",,,,,"126476","20754"
"134750","Pet Supplies","Fish & Aquariums","Fish Pond Supplies",,,,,"134750","20754"
"20759","Pet Supplies","Fish & Aquariums","Food",,,,,"20759","20754"
"46439","Pet Supplies","Fish & Aquariums","Gravel & Substrate",,,,,"46439","20754"
"177798","Pet Supplies","Fish & Aquariums","Health Care",,,,,"177798","20754"
"177799","Pet Supplies","Fish & Aquariums","Heaters & Chillers",,,,,"177799","20754"
"46314","Pet Supplies","Fish & Aquariums","Lighting & Bulbs",,,,,"46314","20754"
"168141","Pet Supplies","Fish & Aquariums","Live Fish",,,,,"168141","20754"
"66788","Pet Supplies","Fish & Aquariums","Live Invertebrates",,,,,"66788","20754"
"66794","Pet Supplies","Fish & Aquariums","Live Plants",,,,,"66794","20754"
"117435","Pet Supplies","Fish & Aquariums","Meters & Controllers",,,,,"117435","20754"
"100351","Pet Supplies","Fish & Aquariums","Pumps (Air)",,,,,"100351","20754"
"77641","Pet Supplies","Fish & Aquariums","Pumps (Water)",,,,,"77641","20754"
"77658","Pet Supplies","Fish & Aquariums","Reverse Osmosis & Deionization",,,,,"77658","20754"
"177800","Pet Supplies","Fish & Aquariums","Tubing & Valves",,,,,"177800","20754"
"117434","Pet Supplies","Fish & Aquariums","UV Sterilizers",,,,,"117434","20754"
"77659","Pet Supplies","Fish & Aquariums","Water Tests & Treatment",,,,,"77659","20754"
"8444","Pet Supplies","Fish & Aquariums","Other",,,,,"8444","20754"
"63512","Pet Supplies","Horse Supplies",,,,,,"63512","1281"
"1285","Pet Supplies","Reptile Supplies",,,,,,"1285","1281"
"26696","Pet Supplies","Small Animal Supplies",,,,,,"26696","1281"
"149078","Pet Supplies","Small Animal Supplies","Bedding",,,,,"149078","26696"
"149074","Pet Supplies","Small Animal Supplies","Beds, Hammocks & Nesters",,,,,"149074","26696"
"63108","Pet Supplies","Small Animal Supplies","Cages & Enclosure",,,,,"63108","26696"
"26702","Pet Supplies","Small Animal Supplies","Carriers & Crates",,,,,"26702","26696"
"63112","Pet Supplies","Small Animal Supplies","Collars, Leads & Harnesses",,,,,"63112","26696"
